servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;Horas_servicio_HHMM;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Repuestos_Usados_Filtro;Ubicacion_Clientes;Tecnicos_Bigtools
SV-002640;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;7/9/2024;8/9/2024;65;0h 39min;J. Pérez;OK;Sin_repuestos;19500;0;19500;Taller 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-002641;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;28/2/2025;1/3/2025;71;0h 43min;S. López;Reparado;Sin_repuestos;21300;0;0;Taller 4 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-002642;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;2/9/2025;3/9/2025;6;0h 36min;A. Torres;OK;Sin_repuestos;18000;0;18000;Taller 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 1: Torres
SV-002643;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;5/9/2022;6/9/2022;11;1h 6min;J. Pérez;OK;Sin_repuestos;33000;0;33000;Taller 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-002644;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;28/8/2023;29/8/2023;105;1h 3min;M. Gómez;OK;Sin_repuestos;31500;0;31500;Taller 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-002645;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;26/8/2024;27/8/2024;102;1h 1min;R. Soto;OK;Sin_repuestos;30600;0;30600;Taller 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-002646;EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;2/9/2025;3/9/2025;5058;50h 35min;R. Soto;OK;Sin_repuestos;34200;0;34200;Taller 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-002647;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/1/2022;31/12/1999;239;2h 23min;L. Gómez;OK;"aceite:17134; filtro_aceite:9654";66920;26788;93708;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 3: Gómez L.
SV-002648;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/4/2022;5/4/2022;198;1h 59min;J. Pérez;OK;Sin_repuestos;55440;43701;0;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 2: Pérez
SV-002649;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;30/9/2022;1/10/2022;182;1h 49min;R. Soto;OK;"aceite:34927; filtro_aceite:9194";50960;44121;95081;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-002650;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;28/3/2023;29/3/2023;258;2h 35min;L. Gómez;OK;"aceite:27165; filtro_aceite:10109";0;37274;0;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-002651;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;28/6/2023;29/6/2023;15;1h 30min;M. Ruiz;OK;"aceite:24832; filtro_aceite:11011";42000;0;77843;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 5: Ruiz
SV-002652;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;29/9/2023;30/9/2023;231;2h 19min;S. López;OK;"aceite:20200; filtro_aceite:13477";64680;33677;98357;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Tecnico 7: López
SV-002653;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;27/3/2024;28/3/2024;201;2h 1min;M. Ruiz;OK;"aceite:21695; filtro_aceite:11821";56280;33516;89796;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 5: Ruiz
SV-002654;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;2/7/2024;3/7/2024;186;1h 52min;M. Ruiz;OK;"aceite:26305; filtro_aceite:12517";52080;38822;90902;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 5: Ruiz
SV-002655;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;28/12/2024;29/12/2024;184;1h 50min;M. Ruiz;OK;"aceite:27293; filtro_aceite:11956";51520;39249;90769;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 5: Ruiz
SV-002656;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;6/4/2025;7/4/2025;18;1h 48min;S. López;Observaciones;"aceite:27266; filtro_aceite:14407";0;41673;92073;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Tecnico 7: López
SV-002657;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;1/7/2025;2027/13/40;171;1h 43min;A. Torres;Reparado;"aceite:28461; filtro_aceite:10861";47880;39322;87202;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 1: Torres
SV-002658;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;4/10/2025;5/10/2025;161;1h 37min;L. Gómez;OK;Sin_repuestos;45080;0;0;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-002659;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;27/12/2021;28/12/2021;91;0h 55min;A. Torres;Reparado;Sin_repuestos;0;0;40321;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-002660;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;27/12/2022;28/12/2022;96;0h 58min;M. Ruiz;Reparado;filtro_aire:13364;26880;13364;0;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 5: Ruiz
SV-002661;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;3/7/2023;2027/13/40;107;1h 4min;M. Ruiz;OK;filtro_aire:14173;29960;14173;44133;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 5: Ruiz
SV-002662;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;1/1/2024;2/1/2024;114;1h 8min;R. Soto;OK;filtro_aire:13963;31920;13963;45883;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-002663;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;24/6/2024;25/6/2024;112;1h 7min;M. Gómez;OK;filtro_aire:18783;31360;18783;0;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 4: Gomez M.
SV-002664;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;29/12/2024;30/12/2024;89;0h 53min;S. López;Observaciones;filtro_aire:26204;0;26204;51124;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Tecnico 7: López
SV-002665;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-002;Reemplazo de filtro de aire;28/6/2025;29/6/2025;119;1h 11min;L. Gómez;OK;filtro_aire:16636;33320;16636;49956;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-002666;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;7/1/2022;8/1/2022;175;1h 45min;S. López;Reparado;Sin_repuestos;49000;0;49000;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-002667;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;29/3/2022;30/3/2022;14;1h 24min;A. Torres;Reparado;Sin_repuestos;39200;0;39200;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-002668;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;29/9/2022;30/9/2022;139;1h 23min;S. López;OK;Sin_repuestos;38920;0;38920;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-002669;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/12/2022;31/12/2022;137;1h 22min;S. López;OK;Sin_repuestos;38360;0;38360;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-002670;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;1/4/2023;2027/13/40;168;1h 41min;M. Gómez;OK;Sin_repuestos;47040;0;47040;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-002671;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/10/2024;4/10/2024;138;1h 23min;J. Pérez;OK;Sin_repuestos;38640;0;0;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 2: Pérez
SV-002672;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;31/12/2024;1/1/2025;153;1h 32min;L. Gómez;OK;Sin_repuestos;42840;0;42840;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-002673;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;1/4/2025;2/4/2025;156;1h 34min;M. Ruiz;OK;Sin_repuestos;43680;0;43680;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-002674;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;1/7/2025;2/7/2025;132;1h 19min;J. Pérez;Reparado;Sin_repuestos;36960;0;36960;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 2: Pérez
SV-002675;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;29/9/2025;30/9/2025;15;1h 30min;M. Gómez;OK;Sin_repuestos;42000;0;42000;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-002676;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-004;Revisión de correas de ventilador y tensión;2/1/2023;3/1/2023;98;0h 59min;L. Gómez;Reparado;correas:13497;27440;0;40937;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-002677;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-004;Revisión de correas de ventilador y tensión;25/12/2023;26/12/2023;-4472;-44h -43min;M. Ruiz;Reparado;correas:23187;38640;23187;61827;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 5: Ruiz
SV-002678;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-004;Revisión de correas de ventilador y tensión;24/12/2024;25/12/2024;94;0h 56min;A. Torres;OK;correas:22872;26320;22872;49192;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 1: Torres
SV-002679;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;5/1/2022;6/1/2022;14;1h 24min;R. Soto;Observaciones;Sin_repuestos;39200;0;39200;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-002680;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;26/6/2022;27/6/2022;181;1h 49min;M. Gómez;OK;Sin_repuestos;50680;0;0;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-002681;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;30/12/2022;31/12/2022;124;1h 14min;L. Gómez;OK;Sin_repuestos;34720;0;34720;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-002682;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;3/7/2023;4/7/2023;172;1h 43min;S. López;OK;Sin_repuestos;48160;0;48160;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Tecnico 7: López
SV-002683;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;26/12/2023;27/12/2023;122;1h 13min;S. López;Reparado;Sin_repuestos;0;0;34160;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-002684;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-005;Limpieza de radiador y sistema de refrigeración;26/12/2024;27/12/2024;165;1h 39min;J. Pérez;OK;Sin_repuestos;46200;0;46200;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 2: Pérez
SV-002685;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;30/12/2021;12/31/2021;91;0h 55min;R. Soto;Observaciones;filtro_combustible:12163;25480;12163;37643;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-002686;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;27/9/2022;28/9/2022;71;0h 43min;M. Gómez;OK;filtro_combustible:11807;19880;11807;31687;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-002687;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;25/12/2022;26/12/2022;92;0h 55min;R. Soto;OK;filtro_combustible:22726;25760;22726;48486;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-002688;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;28/6/2023;29/6/2023;98;0h 59min;J. Pérez;Reparado;filtro_combustible:15401;27440;15401;42841;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 2: Pérez
SV-002689;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;23/9/2023;24/9/2023;109;1h 5min;S. López;OK;filtro_combustible:17231;0;17231;0;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Tecnico 7: López
SV-002690;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;7/1/2024;8/1/2024;8;0h 48min;R. Soto;OK;filtro_combustible:12549;22400;12549;34949;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 6: Soto
SV-002691;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;28/3/2024;29/3/2024;102;1h 1min;S. López;OK;filtro_combustible:22802;28560;22802;51362;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Tecnico 7: López
SV-002692;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;25/6/2024;31/12/1999;11;1h 6min;J. Pérez;Observaciones;filtro_combustible:21864;30800;21864;52664;Oficina 1 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 2: Pérez
SV-002693;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;23/9/2024;24/9/2024;78;0h 47min;M. Gómez;OK;Sin_repuestos;21840;20517;42357;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-002694;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;1/1/2025;2/1/2025;98;0h 59min;M. Gómez;OK;filtro_combustible:22472;27440;22472;49912;Oficina 1 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-002695;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;27/6/2025;28/6/2025;91;0h 55min;M. Ruiz;OK;filtro_combustible:11732;25480;11732;37212;Oficina 1 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 5: Ruiz
SV-002696;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspección del alternador y cepillos;7/1/2022;8/1/2022;109;1h 5min;J. Pérez;OK;Sin_repuestos;0;0;30520;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 2: Pérez
SV-002697;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspección del alternador y cepillos;28/12/2022;29/12/2022;101;1h 1min;A. Torres;OK;Sin_repuestos;28280;0;0;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-002698;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspección del alternador y cepillos;29/12/2023;30/12/2023;11;1h 6min;A. Torres;Reparado;Sin_repuestos;30800;0;30800;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-002699;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspección del alternador y cepillos;27/12/2024;28/12/2024;108;1h 5min;A. Torres;Reparado;Sin_repuestos;30240;0;30240;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-002700;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;3/1/2022;4/1/2022;48;0h 29min;R. Soto;OK;Sin_repuestos;13440;0;13440;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-002701;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;28/3/2022;29/3/2022;41;0h 25min;M. Ruiz;OK;Sin_repuestos;11480;0;11480;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-002702;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;1/1/2023;2/1/2023;10567;105h 40min;L. Gómez;Reparado;Sin_repuestos;10640;0;10640;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-002703;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;4/3/2023;4/4/2023;51;0h 31min;A. Torres;Reparado;Sin_repuestos;14280;0;14280;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-002704;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;3/7/2023;4/7/2023;29;0h 17min;J. Pérez;OK;Sin_repuestos;8120;0;0;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-002705;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;28/3/2024;29/3/2024;55;0h 33min;M. Gómez;Reparado;Sin_repuestos;15400;0;15400;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-002706;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;25/9/2024;26/9/2024;55;0h 33min;L. Gómez;OK;Sin_repuestos;0;0;15400;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-002707;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;24/12/2024;12/25/2024;25;0h 15min;J. Pérez;OK;Sin_repuestos;7000;0;7000;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-002708;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;29/3/2025;30/3/2025;31;0h 19min;M. Gómez;Observaciones;Sin_repuestos;8680;0;8680;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-002709;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;25/6/2025;26/6/2025;49;0h 29min;R. Soto;OK;Sin_repuestos;13720;0;0;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 6: Soto
SV-002710;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;30/9/2025;1/10/2025;5914;59h 8min;S. López;Reparado;Sin_repuestos;22120;0;0;Oficina 1 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-002711;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;29/12/2022;30/12/2022;1476;14h 46min;J. Pérez;OK;Sin_repuestos;19880;0;19880;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 2: Pérez
SV-002712;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;28/6/2023;29/6/2023;106;1h 4min;L. Gómez;OK;Sin_repuestos;29680;0;29680;Oficina 1 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-002713;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;3/7/2024;31/12/1999;96;0h 58min;S. López;OK;Sin_repuestos;0;0;26880;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Tecnico 7: López
SV-002714;EQP-0087;CLI-038;Cliente 038;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;2/1/2025;3/1/2025;96;0h 58min;R. Soto;OK;Sin_repuestos;26880;0;26880;Oficina 1 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-002715;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;08/26/2022;31/12/1999;5;0h 30min;S. López;Observaciones;filtro_combustible:15480;11000;15480;26480;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Tecnico 7: López
SV-002716;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;12/29/2022;30/12/2022;4;0h 24min;L. Gómez;Reparado;filtro_combustible:11336;8800;11336;20136;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-002717;EQP-0046;CLI-039;Cliente 039;Hidrolavadora Karcher;Kärcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;27/2/2023;28/2/2023;34;0h 20min;J. Pérez;Reparado;filtro_combustible:18571;7480;18571;26051;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 2: Pérez
