inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;fecha_lectura;horometro_h;ubicacion;ciudad;localidad;fecha_lectura_normalizada
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/5/2024 00:00;40354;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-may-24
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2024 00:00;39973;Planta 2 - Río Grande;Río Grande;Planta 2;1-jun-24
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2024 00:00;376;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-jun-24
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/6/2024 00:00;2762;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-jun-24
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2024 00:00;824;Planta 2 - Río Grande;Río Grande;Planta 2;1-jul-24
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/7/2024 00:00;59844;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-jul-24
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2024 00:00;397;Planta 4 - Río Grande;Río Grande;Planta 4;1-jul-24
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/8/2024 00:00;2946;Obra 3 - Río Grande;Río Grande;Obra 3;1-ago-24
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2024 00:00;865;Planta 2 - Río Grande;Río Grande;Planta 2;1-ago-24
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2024 00:00;418;Planta 4 - Río Grande;Río Grande;Planta 4;1-ago-24
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2024 00:00;950;Planta 2 - Río Grande;Río Grande;Planta 2;1-sept-24
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2024 00:00;446;Planta 4 - Río Grande;Río Grande;Planta 4;1-sept-24
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/9/2024 00:00;3052;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-sept-24
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2024 00:00;467;Planta 4 - Río Grande;Río Grande;Planta 4;1-oct-24
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2024 00:00;1053;Planta 2 - Río Grande;Río Grande;Planta 2;1-oct-24
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/10/2024 00:00;3130;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-oct-24
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2024 00:00;1157;Planta 2 - Río Grande;Río Grande;Planta 2;1-nov-24
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2024 00:00;504;Planta 4 - Tolhuin;Tolhuin;Planta 4;1-nov-24
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/12/2024 00:00;1231;Planta 2 - Río Grande;Río Grande;Planta 2;1-dic-24
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/12/2024 00:00;3345;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-dic-24
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/12/2024;542;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-dic-24
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/1/2025 00:00;3404;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-ene-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/1/2025 00:00;64523;Planta 2 - Río Grande;Río Grande;Planta 2;1-ene-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/1/2025 00:00;566;Planta 4 - Río Grande;Río Grande;Planta 4;1-ene-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/2/2025;138;Planta 2 - Río Grande;Río Grande;Planta 2;1-feb-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/2/2025 00:00;615;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-feb-25
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/2/2025 00:00;3436;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-feb-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/3/2025 00:00;1493;Planta 2 - Río Grande;Río Grande;Planta 2;1-mar-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/3/2025 00:00;655;Planta 4 - Tolhuin;Tolhuin;Planta 4;1-mar-25
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/4/2025 00:00;3563;Obra 3 - Río Grande;Río Grande;Obra 3;1-abr-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/4/2025 00:00;1601;Planta 2 - Río Grande;Río Grande;Planta 2;1-abr-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/4/2025 00:00;692;Planta 4 - Tolhuin;Tolhuin;Planta 4;1-abr-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/5/2025 00:00;165;Planta 2 - Río Grande;Río Grande;Planta 2;1-may-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/5/2025 00:00;721;Planta 4 - Río Grande;Río Grande;Planta 4;1-may-25
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/6/2025 00:00;3764;Obra 3 - Río Grande;Río Grande;Obra 3;1-jun-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2025 00:00;754;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-jun-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2025 00:00;1729;Planta 2 - Río Grande;Río Grande;Planta 2;1-jun-25
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/7/2025 00:00;3862;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-jul-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2025 00:00;36877;Planta 4 - Tolhuin;Tolhuin;Planta 4;1-jul-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2025 00:00;1794;Planta 2 - Río Grande;Río Grande;Planta 2;1-jul-25
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/8/2025 00:00;3994;Obra 3 - Ushuaia;Ushuaia;Obra 3;1-ago-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2025 00:00;798;Planta 4 - Río Grande;Río Grande;Planta 4;1-ago-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2025 00:00;1911;Planta 2 - Río Grande;Río Grande;Planta 2;1-ago-25
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/9/2025 00:00;4061;Obra 3 - Tolhuin;Tolhuin;Obra 3;1-sept-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2025 00:00;2027;Planta 2 - Río Grande;Río Grande;Planta 2;1-sept-25
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/9/2025 00:00;4061;Obra 3 - Río Grande;Río Grande;Obra 3;1-sept-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2025 00:00;851;Taller 3 - Río Grande;Río Grande;Taller 3;1-sept-25
EQP-0100;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2025 00:00;2105;Planta 2 - Río Grande;Río Grande;Planta 2;1-oct-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2025 00:00;877;Planta 4 - Río Grande;Río Grande;Planta 4;1-oct-25
EQP-0015;CLI-032;Cliente 032;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2025 00:00;877;Planta 4 - Tolhuin;Tolhuin;Planta 4;1-oct-25
EQP-0037;CLI-032;Cliente 032;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/10/2025 00:00;4173;Obra 3 - Río Grande;Río Grande;Obra 3;1-oct-25
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;3/1/2022;179;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;3-ene-22
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);9/1/2022;78;Taller 4 - Río Grande;Río Grande;Taller 4;9-ene-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/2/2022 00:00;145;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-feb-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/3/2022 00:00;179;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-mar-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/4/2022 00:00;257;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-abr-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/5/2022;296;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-may-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2022 00:00;336;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-jun-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2022 00:00;378;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-jul-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2022 00:00;42984;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-ago-22
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/9/2022 00:00;78;Taller 4 - Río Grande;Río Grande;Taller 4;1-sept-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2022 00:00;519;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-sept-22
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/10/2022 00:00;148;Taller 4 - Río Grande;Río Grande;Taller 4;1-oct-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2022 00:00;587;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-oct-22
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/11/2022;226;Taller 4 - Río Grande;Río Grande;Taller 4;1-nov-22
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/11/2022 00:00;226;Taller 4 - Río Grande;Río Grande;Taller 4;1-nov-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2022 00:00;616;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-nov-22
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/12/2022 00:00;652;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-dic-22
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/12/2022 00:00;313;Taller 4 - Río Grande;Río Grande;Taller 4;1-dic-22
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/1/2023;106873;Taller 1 - Tolhuin;Tolhuin;Taller 1;1-ene-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/1/2023 00:00;722;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-ene-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;5/1/2023;952;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;5-ene-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/2/2023;776;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-feb-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/2/2023 00:00;466;Taller 4 - Río Grande;Río Grande;Taller 4;1-feb-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/3/2023 00:00;96776;Taller 4 - Río Grande;Río Grande;Taller 4;1-mar-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/4/2023 00:00;651;Taller 4 - Río Grande;Río Grande;Taller 4;1-abr-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/4/2023;904;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-abr-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/5/2023 00:00;691;Taller 4 - Río Grande;Río Grande;Taller 4;1-may-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/5/2023 00:00;691;Taller 4 - Río Grande;Río Grande;Taller 4;1-may-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2023 00:00;101;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-jun-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/7/2023 00:00;842;Taller 4 - Río Grande;Río Grande;Taller 4;1-jul-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2023 00:00;1089;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-jul-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2023 00:00;1154;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-ago-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/8/2023 00:00;907;Taller 4 - Río Grande;Río Grande;Taller 4;1-ago-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/9/2023 00:00;1003;Taller 4 - Río Grande;Río Grande;Taller 4;1-sept-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2023 00:00;1267;Oficina 1 - Río Grande;Río Grande;Oficina 1;1-oct-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/10/2023;1122;Taller 4 - Río Grande;Río Grande;Taller 4;1-oct-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2023 00:00;1311;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-nov-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/11/2023 00:00;1206;Taller 4 - Río Grande;Río Grande;Taller 4;1-nov-23
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/12/2023 00:00;102;Sucursal 1 - Ushuaia;Ushuaia;Sucursal 1;1-dic-23
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/12/2023 00:00;1381;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-dic-23
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/12/2023 00:00;102;Sucursal 1 - Río Grande;Río Grande;Sucursal 1;1-dic-23
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/12/2023 00:00;1314;Taller 4 - Río Grande;Río Grande;Taller 4;1-dic-23
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/1/2024 00:00;191;Sucursal 1 - Río Grande;Río Grande;Sucursal 1;1-ene-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/1/2024 00:00;1408;Taller 4 - Río Grande;Río Grande;Taller 4;1-ene-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);12/1/2024;960;Sucursal 1 - Tolhuin;Tolhuin;Sucursal 1;12-ene-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/2/2024;143;Taller 4 - Río Grande;Río Grande;Taller 4;1-feb-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/2/2024;284;Sucursal 1 - Tolhuin;Tolhuin;Sucursal 1;1-feb-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/2/2024 00:00;1439;Taller 4 - Río Grande;Río Grande;Taller 4;1-feb-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/2/2024 00:00;1496;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-feb-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/3/2024 00:00;52349;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-mar-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/3/2024 00:00;322;Sucursal 1 - Tolhuin;Tolhuin;Sucursal 1;1-mar-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/3/2024 00:00;1553;Taller 4 - Río Grande;Río Grande;Taller 4;1-mar-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/4/2024 00:00;1664;Taller 4 - Río Grande;Río Grande;Taller 4;1-abr-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/4/2024 00:00;1594;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-abr-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/4/2024 00:00;393;Sucursal 1 - Tolhuin;Tolhuin;Sucursal 1;1-abr-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/5/2024 00:00;1689;Taller 4 - Río Grande;Río Grande;Taller 4;1-may-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/5/2024 00:00;457;Sucursal 1 - Ushuaia;Ushuaia;Sucursal 1;1-may-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/5/2024;1635;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-may-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/6/2024;511;Sucursal 1 - Ushuaia;Ushuaia;Sucursal 1;1-jun-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/6/2024 00:00;1752;Taller 4 - Río Grande;Río Grande;Taller 4;1-jun-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/6/2024 00:00;1695;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-jun-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/7/2024 00:00;1737;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-jul-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/7/2024 00:00;583;Sucursal 1 - Río Grande;Río Grande;Sucursal 1;1-jul-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/8/2024 00:00;1872;Taller 4 - Río Grande;Río Grande;Taller 4;1-ago-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/8/2024 00:00;1768;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-ago-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/9/2024 00:00;1910;Taller 4 - Río Grande;Río Grande;Taller 4;1-sept-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/9/2024 00:00;1834;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-sept-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/10/2024 00:00;1960;Taller 4 - Río Grande;Río Grande;Taller 4;1-oct-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/10/2024 00:00;8345;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-oct-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/10/2024 00:00;785;Sucursal 1 - Ushuaia;Ushuaia;Sucursal 1;1-oct-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/10/2024 00:00;196;Taller 4 - Río Grande;Río Grande;Taller 4;1-oct-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2024 00:00;1958;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-nov-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/11/2024 00:00;1958;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-nov-24
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/11/2024 00:00;119241;Sucursal 1 - Tolhuin;Tolhuin;Sucursal 1;1-nov-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/11/2024 00:00;2038;Taller 4 - Río Grande;Río Grande;Taller 4;1-nov-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/12/2024 00:00;2151;Taller 4 - Río Grande;Río Grande;Taller 4;1-dic-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/12/2024 00:00;56821;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-dic-24
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/12/2024 00:00;2151;Taller 4 - Río Grande;Río Grande;Taller 4;1-dic-24
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/1/2025 00:00;2061;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-ene-25
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/1/2025 00:00;1009;Sucursal 3 - Ushuaia;Ushuaia;Sucursal 3;1-ene-25
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/1/2025;2182;Taller 4 - Río Grande;Río Grande;Taller 4;1-ene-25
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/2/2025 00:00;2250;Taller 4 - Río Grande;Río Grande;Taller 4;1-feb-25
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/2/2025;78501;Sucursal 1 - Ushuaia;Ushuaia;Sucursal 1;1-feb-25
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/2/2025 00:00;2101;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-feb-25
EQP-0064;CLI-038;Cliente 038;Hidrolavadora Karcher;Kärcher;HDS 12/18-4 S;1/3/2025 00:00;73202;Depósito 4 - Ushuaia;Ushuaia;Depósito 4;1-mar-25
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/3/2025 00:00;2334;Taller 4 - Río Grande;Río Grande;Taller 4;1-mar-25
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/3/2025 00:00;1166;Sucursal 1 - Río Grande;Río Grande;Sucursal 1;1-mar-25
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/3/2025 00:00;1166;Sucursal 1 - Río Grande;Río Grande;Sucursal 1;1-mar-25
EQP-0065;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 13 kVA (50Hz);1/4/2025 00:00;2455;Sucursal 3 - Río Grande;Río Grande;Sucursal 3;1-abr-25
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/4/2025;1194;Sucursal 1 - Río Grande;Río Grande;Sucursal 1;1-abr-25
EQP-0040;CLI-038;Cliente 038;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);1/4/2025 00:00;1194;Sucursal 1 - Ushuaia;Ushuaia;Sucursal 1;1-abr-25
