inventario_id;cliente_id;Locacion;tipo_equipo;marca;modelo;plan_id;actividad;frecuencia_meses;criticidad;programado_para;programado_para_normalizada;estado;fecha_ejecucion;fecha_ejecucion_normalizada;responsable;duracion_estimada_h;Ciudad
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de mayo de 2022;Ejecutado;7/5/2022;sábado, 7 de mayo de 2022;Sin datos;5; Río Grande
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de abril de 2025;Ejecutado;4/4/2025 00:00;viernes, 4 de abril de 2025;L. Gómez;5; Ushuaia
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de abril de 2025;Ejecutado;27/3/2025 00:00;jueves, 27 de marzo de 2025;J. Pérez;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de abril de 2025;Ejecutado;27/3/2025 00:00;jueves, 27 de marzo de 2025;L. Gómez;5; Río Grande
EQP-0067;CLI-005;Sucursal 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de abril de 2025;Ejecutado;8/4/2025 00:00;martes, 8 de abril de 2025;A. Torres;5; Río Grande
EQP-0032;CLI-026;Planta 3 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de abril de 2024;Ejecutado;29/3/2024 00:00;viernes, 29 de marzo de 2024;J. Pérez;5; Tolhuin
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de abril de 2024;Ejecutado;25/3/2024 00:00;lunes, 25 de marzo de 2024;J. Pérez;5; Río Grande
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de abril de 2024;Ejecutado;25/3/2024 00:00;lunes, 25 de marzo de 2024;J. Pérez;5; Río Grande
EQP-0017;CLI-049;Sucursal 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de abril de 2024;Ejecutado;29/3/2024 00:00;viernes, 29 de marzo de 2024;Sin datos;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de abril de 2023;Ejecutado;30/3/2023;jueves, 30 de marzo de 2023;Sin datos;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de abril de 2023;Ejecutado;7/4/2023;viernes, 7 de abril de 2023;R. Soto;5; Río Grande
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de abril de 2023;Ejecutado;2/4/2023 00:00;domingo, 2 de abril de 2023;L. Gómez;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de abril de 2022;Ejecutado;25/3/2022 00:00;viernes, 25 de marzo de 2022;M. Gómez;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de abril de 2022;Ejecutado;4/4/2022 00:00;lunes, 4 de abril de 2022;Sin datos;5; Río Grande
EQP-0013;CLI-036;Oficina 1 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de abril de 2022;Ejecutado;3/4/2022 00:00;domingo, 3 de abril de 2022;J. Pérez;5; Río Grande
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de marzo de 2025;Ejecutado;22/2/2025 00:00;sábado, 22 de febrero de 2025;M. Ruiz;5; Ushuaia
EQP-0024;CLI-036;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de marzo de 2025;Ejecutado;25/2/2025 00:00;martes, 25 de febrero de 2025;A. Torres;5; Tolhuin
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de marzo de 2025;Ejecutado;4/3/2025 00:00;martes, 4 de marzo de 2025;S. López;5; Río Grande
EQP-0096;CLI-048;Planta 5 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de marzo de 2025;Ejecutado;6/3/2025 00:00;jueves, 6 de marzo de 2025;M. Ruiz;5; Río Grande
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de marzo de 2025;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;L. Gómez;5; Ushuaia
EQP-0024;CLI-036;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de marzo de 2024;Ejecutado;3/3/2024 00:00;domingo, 3 de marzo de 2024;M. Ruiz;5; Tolhuin
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de marzo de 2024;Ejecutado;29/2/2024 00:00;jueves, 29 de febrero de 2024;J. Pérez;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de marzo de 2024;Ejecutado;23/2/2024 00:00;viernes, 23 de febrero de 2024;S. López;5; Tolhuin
EQP-0017;CLI-049;Sucursal 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de marzo de 2024;Ejecutado;27/2/2024 00:00;martes, 27 de febrero de 2024;M. Gómez;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de marzo de 2023;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;A. Torres;5; Río Grande
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de marzo de 2023;Ejecutado;2027-13-40;;M. Gómez;5; Río Grande
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de marzo de 2023;Ejecutado;2027-13-40;;A. Torres;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de marzo de 2022;Ejecutado;22/2/2022 00:00;martes, 22 de febrero de 2022;M. Gómez;5; Río Grande
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de febrero de 2025;Ejecutado;6/2/2025 00:00;jueves, 6 de febrero de 2025;S. López;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de febrero de 2025;Ejecutado;6/2/2025 00:00;jueves, 6 de febrero de 2025;A. Torres;5; Río Grande
EQP-0096;CLI-048;Planta 5 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de febrero de 2025;Ejecutado;7/2/2025 00:00;viernes, 7 de febrero de 2025;J. Pérez;5; Río Grande
EQP-0024;CLI-036;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;jueves, 1 de febrero de 2024;Ejecutado;3/2/2024;sábado, 3 de febrero de 2024;A. Torres;5; Tolhuin
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;jueves, 1 de febrero de 2024;Ejecutado;8/2/2024 00:00;jueves, 8 de febrero de 2024;Sin datos;5; Río Grande
EQP-0017;CLI-049;Sucursal 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;jueves, 1 de febrero de 2024;Ejecutado;26/1/2024 00:00;viernes, 26 de enero de 2024;L. Gómez;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de febrero de 2023;Ejecutado;25/1/2023 00:00;miércoles, 25 de enero de 2023;L. Gómez;5; Río Grande
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de febrero de 2023;Ejecutado;2027-13-40;;M. Ruiz;5; Ushuaia
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de febrero de 2023;Ejecutado;3/2/2023 00:00;viernes, 3 de febrero de 2023;M. Ruiz;5; Ushuaia
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de febrero de 2022;Ejecutado;8/2/2022 00:00;martes, 8 de febrero de 2022;M. Gómez;5; Ushuaia
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de diciembre de 2024;Ejecutado;7/12/2024;sábado, 7 de diciembre de 2024;Sin datos;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de diciembre de 2024;Ejecutado;7/12/2024 00:00;sábado, 7 de diciembre de 2024;J. Pérez;5; Río Grande
EQP-0096;CLI-048;Planta 5 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de diciembre de 2024;Ejecutado;1/12/2024 00:00;domingo, 1 de diciembre de 2024;Sin datos;5; Ushuaia
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de diciembre de 2023;Ejecutado;8/12/2023 00:00;viernes, 8 de diciembre de 2023;S. López;5; Ushuaia
EQP-0024;CLI-036;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de diciembre de 2023;Ejecutado;2/12/2023 00:00;sábado, 2 de diciembre de 2023;A. Torres;5; Tolhuin
EQP-0017;CLI-049;Sucursal 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de diciembre de 2023;Ejecutado;3/12/2023 00:00;domingo, 3 de diciembre de 2023;S. López;5; Ushuaia
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de diciembre de 2023;Ejecutado;8/12/2023 00:00;viernes, 8 de diciembre de 2023;S. López;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de diciembre de 2023;Ejecutado;1/12/2023 00:00;viernes, 1 de diciembre de 2023;M. Gómez;5; Ushuaia
EQP-0032;CLI-026;Planta 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de diciembre de 2023;Ejecutado;30/11/2023 00:00;jueves, 30 de noviembre de 2023;Sin datos;5; Río Grande
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de diciembre de 2023;Ejecutado;27/11/2023 00:00;lunes, 27 de noviembre de 2023;J. Pérez;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de diciembre de 2023;Ejecutado;8/12/2023;viernes, 8 de diciembre de 2023;Sin datos;5; Río Grande
EQP-0013;CLI-036;Oficina 1 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;jueves, 1 de diciembre de 2022;Ejecutado;3/12/2022 00:00;sábado, 3 de diciembre de 2022;Sin datos;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;jueves, 1 de diciembre de 2022;Ejecutado;5/12/2022 00:00;lunes, 5 de diciembre de 2022;A. Torres;5; Río Grande
EQP-0096;CLI-048;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de noviembre de 2024;Ejecutado;5/11/2024 00:00;martes, 5 de noviembre de 2024;M. Ruiz;5; Tolhuin
EQP-0013;CLI-036;Oficina 1 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de noviembre de 2024;Ejecutado;1/11/2024 00:00;viernes, 1 de noviembre de 2024;Sin datos;5; Tolhuin
EQP-0096;CLI-048;Planta 5 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de noviembre de 2024;Ejecutado;5/11/2024 00:00;martes, 5 de noviembre de 2024;M. Ruiz;5; Ushuaia
EQP-0024;CLI-036;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de noviembre de 2024;Ejecutado;31/10/2024 00:00;jueves, 31 de octubre de 2024;R. Soto;5; Tolhuin
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;viernes, 1 de noviembre de 2024;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;S. López;5; Ushuaia
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de noviembre de 2023;Ejecutado;2/11/2023 00:00;jueves, 2 de noviembre de 2023;A. Torres;5; Ushuaia
EQP-0013;CLI-036;Oficina 1 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de noviembre de 2023;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;M. Gómez;5; Tolhuin
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de noviembre de 2023;Ejecutado;29/10/2023 00:00;domingo, 29 de octubre de 2023;M. Gómez;5; Ushuaia
EQP-0024;CLI-036;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de noviembre de 2023;Ejecutado;26/10/2023 00:00;jueves, 26 de octubre de 2023;R. Soto;5; Tolhuin
EQP-0013;CLI-036;Oficina 1 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de noviembre de 2022;Ejecutado;6/11/2022 00:00;domingo, 6 de noviembre de 2022;M. Ruiz;5; Río Grande
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de noviembre de 2022;Ejecutado;29/10/2022 00:00;sábado, 29 de octubre de 2022;A. Torres;5; Río Grande
EQP-0032;CLI-026;Planta 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de noviembre de 2022;Ejecutado;6/11/2022 00:00;domingo, 6 de noviembre de 2022;R. Soto;5; Ushuaia
EQP-0032;CLI-026;Planta 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de octubre de 2025;Ejecutado;4/10/2025 00:00;sábado, 4 de octubre de 2025;S. López;5; Ushuaia
EQP-0096;CLI-048;Planta 5 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de octubre de 2025;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;J. Pérez;5; Ushuaia
EQP-0017;CLI-049;Sucursal 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de octubre de 2025;Ejecutado;27/9/2025 00:00;sábado, 27 de septiembre de 2025;M. Gómez;5; Ushuaia
EQP-0096;CLI-048;Planta 5 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de octubre de 2025;Ejecutado;1/10/2025 00:00;miércoles, 1 de octubre de 2025;J. Pérez;5; Río Grande
EQP-0024;CLI-036;Planta 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de octubre de 2025;Ejecutado;26/9/2025 00:00;viernes, 26 de septiembre de 2025;A. Torres;5; Tolhuin
EQP-0013;CLI-036;Oficina 1 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de octubre de 2025;Ejecutado;1/10/2025 00:00;miércoles, 1 de octubre de 2025;R. Soto;5; Tolhuin
EQP-0067;CLI-005;Sucursal 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de octubre de 2025;Ejecutado;5/10/2025 00:00;domingo, 5 de octubre de 2025;S. López;5; Río Grande
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de octubre de 2025;Ejecutado;27/9/2025;sábado, 27 de septiembre de 2025;M. Gómez;5; Río Grande
EQP-0017;CLI-049;Sucursal 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de octubre de 2024;Ejecutado;1/10/2024 00:00;martes, 1 de octubre de 2024;M. Ruiz;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de octubre de 2024;Ejecutado;1/10/2024;martes, 1 de octubre de 2024;M. Gómez;5; Río Grande
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de octubre de 2024;Ejecutado;27/9/2024 00:00;viernes, 27 de septiembre de 2024;M. Gómez;5; Ushuaia
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;martes, 1 de octubre de 2024;Ejecutado;27/9/2024 00:00;viernes, 27 de septiembre de 2024;M. Gómez;5; Ushuaia
EQP-0032;CLI-026;Planta 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de octubre de 2023;Ejecutado;10/4/2023;miércoles, 4 de octubre de 2023;M. Ruiz;5; Río Grande
EQP-0067;CLI-005;Sucursal 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de octubre de 2023;Ejecutado;7/10/2023 00:00;sábado, 7 de octubre de 2023;M. Gómez;5; Ushuaia
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de octubre de 2023;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;M. Gómez;5; Ushuaia
EQP-0032;CLI-026;Planta 3 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de octubre de 2022;Ejecutado;4/10/2022 00:00;martes, 4 de octubre de 2022;R. Soto;5; Tolhuin
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de octubre de 2022;Ejecutado;29/9/2022 00:00;jueves, 29 de septiembre de 2022;Sin datos;5; Río Grande
EQP-0096;CLI-048;Planta 5 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de enero de 2025;Ejecutado;28/12/2024 00:00;sábado, 28 de diciembre de 2024;S. López;5; Ushuaia
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;miércoles, 1 de enero de 2025;Ejecutado;25/12/2024 00:00;miércoles, 25 de diciembre de 2024;M. Ruiz;5; Ushuaia
EQP-0017;CLI-049;Sucursal 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de enero de 2024;Ejecutado;26/12/2023 00:00;martes, 26 de diciembre de 2023;M. Gómez;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de enero de 2024;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;S. López;5; Río Grande
EQP-0032;CLI-026;Planta 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de enero de 2024;Ejecutado;28/12/2023 00:00;jueves, 28 de diciembre de 2023;R. Soto;5; Ushuaia
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de enero de 2023;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;J. Pérez;5; Río Grande
EQP-0046;CLI-039;Depósito 3 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de enero de 2023;Ejecutado;30/12/2022 00:00;viernes, 30 de diciembre de 2022;L. Gómez;5; Ushuaia
EQP-0067;CLI-005;Sucursal 3 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de enero de 2023;Ejecutado;1/1/2023;domingo, 1 de enero de 2023;R. Soto;5; Río Grande
EQP-0013;CLI-036;Oficina 1 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;domingo, 1 de enero de 2023;Ejecutado;25/12/2022 00:00;domingo, 25 de diciembre de 2022;J. Pérez;5; Río Grande
EQP-0067;CLI-005;Sucursal 3 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de enero de 2022;Ejecutado;4/1/2022 00:00;martes, 4 de enero de 2022;L. Gómez;5; Tolhuin
EQP-0008;CLI-023;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;sábado, 1 de enero de 2022;Ejecutado;7/1/2022;viernes, 7 de enero de 2022;M. Gómez;5; Río Grande
EQP-0097;CLI-044;Sucursal 5 - Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;;Ejecutado;30/11/2024 00:00;sábado, 30 de noviembre de 2024;L. Gómez;5; Tolhuin
EQP-0094;CLI-044;Taller 2 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de septiembre de 2025;Ejecutado;1/1/1900;lunes, 1 de enero de 1900;L. Gómez;5; Ushuaia
EQP-0097;CLI-044;Sucursal 5 - Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de septiembre de 2025;Ejecutado;28/8/2025 00:00;jueves, 28 de agosto de 2025;Sin datos;5; Ushuaia
EQP-0088;CLI-044;Sucursal 4 - Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-001;Limpieza de filtros de agua y combustible;1;Media;;lunes, 1 de septiembre de 2025;Ejecutado;2/9/2025 00:00;martes, 2 de septiembre de 2025;R. Soto;5; Río Grande
