servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Ubicacion_cliente;Tecnicos_Bigtools;Horas_servicio_HHMM;Inicio_Service;Fin_service;Año
SV-002852;EQP-0098;CLI-039;Cliente 039;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/12/2024 21:00;27/12/2024 21:00;0,65;M. Ruiz;Reparado;sin_repuestos;18.200;0;18.200;Sucursal 3 - Ushuaia;Ushuaia;Tecnico 3;0h 39min;26/12/2024;27/12/2024;2024
SV-002915;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/12/2021 21:00;30/12/2021 21:00;0,38;M. Ruiz;Reparado;sin_repuestos;10.640;0;10.640;Obra 5 - Tolhuin;Tolhuin;Tecnico 3;0h 23min;29/12/2021;30/12/2021;2021
SV-002918;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;22/9/2022 21:00;23/9/2022 21:00;0,43;S. López;Reparado;sin_repuestos;12.040;0;12.040;Obra 5 - Rio Grande;Rio Grande;Tecnico 5;0h 26min;22/9/2022;23/9/2022;2022
SV-002921;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/7/2023 21:00;5/7/2023 21:00;0,51;S. López;Reparado;sin_repuestos;14.280;0;14.280;Obra 5 - Ushuaia;Ushuaia;Tecnico 5;0h 31min;4/7/2023;5/7/2023;2023
SV-002923;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/3/2024 21:00;25/3/2024 21:00;0,75;M. Gómez;Reparado;sin_repuestos;21.000;0;21.000;Obra 5 - Rio Grande;Rio Grande;Tecnico 7;0h 45min;24/3/2024;25/3/2024;2024
SV-002925;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/1/2025 21:00;4/1/2025 21:00;0,48;M. Ruiz;Reparado;sin_repuestos;13.440;0;13.440;Obra 5 - Tolhuin;Tolhuin;Tecnico 3;0h 29min;3/1/2025;4/1/2025;2025
SV-002995;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/4/2022 21:00;5/4/2022 21:00;0,55;M. Gómez;Reparado;sin_repuestos;15.400;0;15.400;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 7;0h 33min;4/4/2022;5/4/2022;2022
SV-003004;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/9/2024 21:00;28/9/2024 21:00;0,45;M. Ruiz;Reparado;sin_repuestos;12.600;0;12.600;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 3;0h 27min;27/9/2024;28/9/2024;2024
SV-003006;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/4/2025 21:00;3/4/2025 21:00;1,5;A. Torres;Reparado;sin_repuestos;13.720;0;13.720;Sucursal 4 - Rio Grande;Rio Grande;Tecnico 6;1h 30min;2/4/2025;3/4/2025;2025
SV-003117;EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/10/2024 21:00;4/10/2024 21:00;0,53;A. Torres;Reparado;sin_repuestos;14.840;0;14.840;Obra 1 - Rio Grande;Rio Grande;Tecnico 6;0h 32min;3/10/2024;4/10/2024;2024
SV-003118;EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/1/2025 21:00;5/1/2025 21:00;0,48;A. Torres;Reparado;sin_repuestos;13.440;0;13.440;Obra 1 - Rio Grande;Rio Grande;Tecnico 6;0h 29min;4/1/2025;5/1/2025;2025
SV-003220;EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;7/6/2023 21:00;6/8/2023 21:00;0,46;L. Gómez;Reparado;sin_repuestos;12.880;0;12.880;Taller 1 - Rio Grande;Rio Grande;Tecnico 2;0h 28min;7/6/2023;6/8/2023;2023
SV-003658;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/12/2021 21:00;29/12/2021 21:00;0,25;M. Ruiz;Reparado;sin_repuestos;7.000;0;7.000;Oficina 3 - Rio Grande;Rio Grande;Tecnico 3;0h 15min;29/12/2021;29/12/2021;2021
SV-003659;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/7/2022 21:00;6/7/2022 21:00;0,5;M. Gómez;Reparado;sin_repuestos;14.000;0;14.000;Oficina 3 - Rio Grande;Rio Grande;Tecnico 7;0h 30min;5/7/2022;6/7/2022;2022
SV-003664;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;31/12/2023 21:00;1/1/2024 21:00;0,42;J. Pérez;Reparado;sin_repuestos;11.760;0;11.760;Oficina 3 - Rio Grande;Rio Grande;Tecnico 1;0h 25min;31/12/2023;1/1/2024;2023
SV-003665;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/4/2024 21:00;6/4/2024 21:00;0,76;S. López;Reparado;sin_repuestos;21.280;0;21.280;Oficina 3 - Rio Grande;Rio Grande;Tecnico 5;0h 46min;5/4/2024;6/4/2024;2024
SV-003670;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/10/2025 21:00;4/10/2025 21:00;0,25;M. Ruiz;Reparado;sin_repuestos;7.000;0;7.000;Oficina 3 - Rio Grande;Rio Grande;Tecnico 3;0h 15min;3/10/2025;4/10/2025;2025
SV-004009;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/1/2022 21:00;6/1/2022 21:00;0,25;S. López;Reparado;sin_repuestos;7.000;0;7.000;Taller 2 - Rio Grande;Rio Grande;Tecnico 5;0h 15min;5/1/2022;6/1/2022;2022
SV-004015;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/3/2024 21:00;24/3/2024 21:00;0,66;M. Gómez;Reparado;sin_repuestos;18.480;0;18.480;Taller 2 - Tolhuin;Tolhuin;Tecnico 7;0h 40min;23/3/2024;24/3/2024;2024
SV-004134;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/3/2022 21:00;28/3/2022 21:00;0,25;M. Ruiz;Reparado;sin_repuestos;7.000;0;7.000;Taller 3 - Tolhuin;Tolhuin;Tecnico 3;0h 15min;27/3/2022;28/3/2022;2022
SV-004141;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/6/2024 21:00;26/6/2024 21:00;0,3;J. Pérez;Reparado;sin_repuestos;8.400;0;8.400;Taller 3 - Rio Grande;Rio Grande;Tecnico 1;0h 18min;25/6/2024;26/6/2024;2024
SV-004203;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/1/2022 21:00;3/1/2022 21:00;0,53;L. Gómez;Reparado;sin_repuestos;14.840;0;14.840;Oficina 1 - Ushuaia;Ushuaia;Tecnico 2;0h 32min;2/1/2022;3/1/2022;2022
SV-004205;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/9/2022 21:00;29/9/2022 21:00;0,4;A. Torres;Reparado;sin_repuestos;11.200;0;11.200;Oficina 1 - Ushuaia;Ushuaia;Tecnico 6;0h 24min;28/9/2022;29/9/2022;2022
SV-004211;EQP-0042;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/7/2025 21:00;3/7/2025 21:00;0,51;M. Ruiz;Reparado;sin_repuestos;14.280;0;14.280;Oficina 1 - Ushuaia;Ushuaia;Tecnico 3;0h 31min;2/7/2025;3/7/2025;2025
SV-004278;EQP-0063;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/9/2023 21:00;27/9/2023 21:00;0,44;M. Gómez;Reparado;sin_repuestos;12.320;0;12.320;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 7;0h 26min;27/9/2023;27/9/2023;2023
SV-004380;EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/1/2023 21:00;5/1/2023 21:00;0,45;L. Gómez;Reparado;sin_repuestos;12.600;0;12.600;Planta 4 - Ushuaia;Ushuaia;Tecnico 2;0h 27min;4/1/2023;5/1/2023;2023
SV-004381;EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/10/2023 21:00;2/10/2023 21:00;0,33;S. López;Reparado;sin_repuestos;9.240;0;9.240;Planta 4 - Rio Grande;Rio Grande;Tecnico 5;0h 20min;1/10/2023;2/10/2023;2023
SV-004383;EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/4/2024 21:00;3/4/2024 21:00;0,4;A. Torres;Reparado;sin_repuestos;11.200;0;11.200;Planta 4 - Ushuaia;Ushuaia;Tecnico 6;0h 24min;2/4/2024;3/4/2024;2024
SV-004445;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/6/2022 21:00;25/6/2022 21:00;1,5;R. Soto;Reparado;sin_repuestos;15.680;0;15.680;Obra 5 - Rio Grande;Rio Grande;Tecnico 4;1h 30min;24/6/2022;25/6/2022;2022
SV-004451;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/6/2025 21:00;25/6/2025 21:00;0,67;S. López;Reparado;sin_repuestos;18.760;0;18.760;Obra 5 - Rio Grande;Rio Grande;Tecnico 5;0h 40min;25/6/2025;25/6/2025;2025
SV-004509;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/5/2022 21:00;3/5/2022 21:00;1,5;R. Soto;Reparado;sin_repuestos;14.280;0;14.280;Oficina 5 - Tolhuin;Tolhuin;Tecnico 4;1h 30min;2/5/2022;3/5/2022;2022
SV-004510;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/8/2022 21:00;3/8/2022 21:00;0,52;J. Pérez;Reparado;sin_repuestos;14.560;0;14.560;Oficina 5 - Rio Grande;Rio Grande;Tecnico 1;0h 31min;2/8/2022;3/8/2022;2022
SV-004518;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/7/2024 21:00;27/7/2024 21:00;0,52;R. Soto;Reparado;sin_repuestos;14.560;0;14.560;Oficina 5 - Rio Grande;Rio Grande;Tecnico 4;0h 31min;26/7/2024;27/7/2024;2024
SV-004617;EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/3/2022 21:00;2/3/2022 21:00;0,79;M. Ruiz;Reparado;sin_repuestos;22.120;0;22.120;Deposito 5 - Tolhuin;Tolhuin;Tecnico 3;0h 47min;2/3/2022;2/3/2022;2022
SV-004620;EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/12/2023 21:00;4/12/2023 21:00;0,37;A. Torres;Reparado;sin_repuestos;10.360;0;10.360;Deposito 5 - Tolhuin;Tolhuin;Tecnico 6;0h 22min;4/12/2023;4/12/2023;2023
SV-004624;EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/12/2024 21:00;6/12/2024 21:00;0,44;J. Pérez;Reparado;sin_repuestos;12.320;0;12.320;Deposito 5 - Tolhuin;Tolhuin;Tecnico 1;0h 26min;6/12/2024;6/12/2024;2024
SV-004772;EQP-0059;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/7/2025 21:00;31/7/2025 21:00;0,62;M. Gómez;Reparado;sin_repuestos;17.360;0;17.360;Oficina 1 - Tolhuin;Tolhuin;Tecnico 7;0h 37min;30/7/2025;31/7/2025;2025
SV-000049;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;26/5/2022 21:00;27/5/2022 21:00;1,8;M. Gómez;Reparado;sin_repuestos;50.400;0;50.400;Planta 4 - Ushuaia;Ushuaia;Tecnico 7;1h 48min;26/5/2022;27/5/2022;2022
SV-000056;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/8/2025 21:00;31/8/2025 21:00;1,27;M. Ruiz;Reparado;sin_repuestos;35.560;0;35.560;Planta 4 - Rio Grande;Rio Grande;Tecnico 3;1h 16min;30/8/2025;31/8/2025;2025
SV-000167;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;26/6/2023 21:00;26/6/2023 21:00;1,19;M. Ruiz;Reparado;sin_repuestos;33.320;0;33.320;Planta 4 - Ushuaia;Ushuaia;Tecnico 3;1h 11min;26/6/2023;26/6/2023;2023
SV-000169;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;29/6/2024 21:00;30/6/2024 21:00;1,4;S. López;Reparado;sin_repuestos;39.200;0;39.200;Planta 4 - Rio Grande;Rio Grande;Tecnico 5;1h 24min;29/6/2024;30/6/2024;2024
SV-000172;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;5/10/2025 21:00;9/7/2025 21:00;1,5;L. Gómez;Reparado;sin_repuestos;47.880;0;47.880;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;1h 30min;5/10/2025;9/7/2025;2025
SV-000200;EQP-0025;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;27/1/2025 21:00;28/1/2025 21:00;1,5;M. Ruiz;Reparado;sin_repuestos;33.320;0;33.320;Oficina 4 - Tolhuin;Tolhuin;Tecnico 3;1h 30min;27/1/2025;28/1/2025;2025
SV-000229;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;24/3/2022 21:00;25/3/2022 21:00;1,89;S. López;Reparado;sin_repuestos;52.920;0;52.920;Taller 2 - Rio Grande;Rio Grande;Tecnico 5;1h 53min;24/3/2022;25/3/2022;2022
SV-000230;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/9/2022 21:00;1/10/2022 21:00;1,37;J. Pérez;Reparado;sin_repuestos;38.360;0;38.360;Taller 2 - Rio Grande;Rio Grande;Tecnico 1;1h 22min;30/9/2022;1/10/2022;2022
SV-000234;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/10/2023 21:00;4/10/2023 21:00;1,99;J. Pérez;Reparado;sin_repuestos;55.720;0;55.720;Taller 2 - Ushuaia;Ushuaia;Tecnico 1;1h 59min;3/10/2023;4/10/2023;2023
SV-000235;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;28/12/2023 21:00;29/12/2023 21:00;1,32;M. Gómez;Reparado;sin_repuestos;36.960;0;36.960;Taller 2 - Tolhuin;Tolhuin;Tecnico 7;1h 19min;28/12/2023;29/12/2023;2023
SV-000236;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;26/3/2024 21:00;27/3/2024 21:00;1,49;L. Gómez;Reparado;sin_repuestos;41.720;0;41.720;Taller 2 - Tolhuin;Tolhuin;Tecnico 2;1h 29min;26/3/2024;27/3/2024;2024
SV-000241;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;1/7/2025 21:00;2/7/2025 21:00;1,32;M. Gómez;Reparado;sin_repuestos;36.960;0;36.960;Taller 2 - Rio Grande;Rio Grande;Tecnico 7;1h 19min;1/7/2025;2/7/2025;2025
SV-000287;EQP-0045;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;30/3/2025 21:00;31/3/2025 21:00;1,51;M. Ruiz;Reparado;sin_repuestos;42.280;0;42.280;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 3;1h 31min;30/3/2025;31/3/2025;2025
SV-000478;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;22/6/2022 21:00;23/6/2022 21:00;1,65;J. Pérez;Reparado;sin_repuestos;46.200;0;46.200;Planta 5 - Ushuaia;Ushuaia;Tecnico 1;1h 39min;22/6/2022;23/6/2022;2022
SV-000481;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;28/3/2023 21:00;29/3/2023 21:00;1,89;J. Pérez;Reparado;sin_repuestos;52.920;0;52.920;Planta 5 - Rio Grande;Rio Grande;Tecnico 1;1h 53min;28/3/2023;29/3/2023;2023
SV-000484;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/1/2024 21:00;4/1/2024 21:00;1,28;M. Gómez;Reparado;sin_repuestos;35.840;0;35.840;Planta 5 - Tolhuin;Tolhuin;Tecnico 7;1h 17min;3/1/2024;4/1/2024;2024
SV-000486;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;28/3/2025 21:00;29/3/2025 21:00;1,58;J. Pérez;Reparado;sin_repuestos;44.240;0;44.240;Planta 5 - Tolhuin;Tolhuin;Tecnico 1;1h 35min;28/3/2025;29/3/2025;2025
SV-000543;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;25/3/2022 21:00;26/3/2022 21:00;1,42;M. Gómez;Reparado;sin_repuestos;39.760;0;39.760;Deposito 4 - Tolhuin;Tolhuin;Tecnico 7;1h 25min;25/3/2022;26/3/2022;2022
SV-000548;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;24/9/2023 21:00;25/9/2023 21:00;1,25;M. Gómez;Reparado;sin_repuestos;35.000;0;35.000;Deposito 4 - Tolhuin;Tolhuin;Tecnico 7;1h 15min;24/9/2023;25/9/2023;2023
SV-000549;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;28/12/2023 21:00;29/12/2023 21:00;1,5;J. Pérez;Reparado;sin_repuestos;34.160;0;34.160;Deposito 4 - Tolhuin;Tolhuin;Tecnico 1;1h 30min;28/12/2023;29/12/2023;2023
SV-000608;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;31/8/2023 21:00;1/9/2023 21:00;1,72;M. Ruiz;Reparado;sin_repuestos;48.160;0;48.160;Oficina 5 - Ushuaia;Ushuaia;Tecnico 3;1h 43min;31/8/2023;1/9/2023;2023
SV-000609;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/12/2023 21:00;4/12/2023 21:00;1,23;S. López;Reparado;sin_repuestos;34.440;0;34.440;Oficina 5 - Rio Grande;Rio Grande;Tecnico 5;1h 14min;3/12/2023;4/12/2023;2023
SV-000611;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;1/6/2024 21:00;2/6/2024 21:00;1,6;R. Soto;Reparado;sin_repuestos;44.800;0;44.800;Oficina 5 - Tolhuin;Tolhuin;Tecnico 4;1h 36min;1/6/2024;2/6/2024;2024
SV-000612;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;22/11/2024 21:00;23/11/2024 21:00;1,7;M. Gómez;Reparado;sin_repuestos;47.600;0;47.600;Oficina 5 - Tolhuin;Tolhuin;Tecnico 7;1h 42min;22/11/2024;23/11/2024;2024
SV-000613;EQP-0058;CLI-008;Cliente 008;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;25/5/2025 21:00;26/5/2025 21:00;1,29;R. Soto;Reparado;sin_repuestos;36.120;0;36.120;Oficina 5 - Rio Grande;Rio Grande;Tecnico 4;1h 17min;25/5/2025;26/5/2025;2025
SV-000815;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;3/1/2022 21:00;4/1/2022 21:00;1,5;L. Gómez;Reparado;sin_repuestos;43.960;0;43.960;Taller 5 - Rio Grande;Rio Grande;Tecnico 2;1h 30min;3/1/2022;4/1/2022;2022
SV-000817;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;4/1/2023 21:00;4/1/2023 21:00;1,26;M. Ruiz;Reparado;sin_repuestos;35.280;0;35.280;Taller 5 - Rio Grande;Rio Grande;Tecnico 3;1h 16min;4/1/2023;4/1/2023;2023
SV-000820;EQP-0044;CLI-017;Cliente 017;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;27/6/2024 21:00;28/6/2024 21:00;1,36;L. Gómez;Reparado;sin_repuestos;38.080;0;38.080;Taller 5 - Rio Grande;Rio Grande;Tecnico 2;1h 22min;27/6/2024;28/6/2024;2024
SV-001049;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;28/12/2021 21:00;29/12/2021 21:00;1,75;M. Ruiz;Reparado;sin_repuestos;49.000;0;49.000;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 3;1h 45min;28/12/2021;29/12/2021;2021
SV-001050;EQP-0001;CLI-025;Cliente 025;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;5/4/2022 21:00;6/4/2022 21:00;1,3;R. Soto;Reparado;sin_repuestos;36.400;0;36.400;Sucursal 3 - Rio Grande;Rio Grande;Tecnico 4;1h 18min;5/4/2022;6/4/2022;2022
SV-001120;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;6/7/2022 21:00;7/7/2022 21:00;1,38;L. Gómez;Reparado;sin_repuestos;38.640;0;38.640;Obra 3 - Ushuaia;Ushuaia;Tecnico 2;1h 23min;6/7/2022;7/7/2022;2022
SV-001121;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;5/10/2022 21:00;6/10/2022 21:00;1,4;R. Soto;Reparado;sin_repuestos;39.200;0;39.200;Obra 3 - Ushuaia;Ushuaia;Tecnico 4;1h 24min;5/10/2022;6/10/2022;2022
SV-001123;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;25/3/2023 21:00;26/3/2023 21:00;1,8;R. Soto;Reparado;sin_repuestos;50.400;0;50.400;Obra 3 - Rio Grande;Rio Grande;Tecnico 4;1h 48min;25/3/2023;26/3/2023;2023
SV-001126;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-003;Limpieza de sistema de combustible y drenaje de sedimentos;27/9/2024 21:00;28/9/2024 21:00;1,7;A. Torres;Reparado;sin_repuestos;47.600;0;47.600;Obra 3 - Tolhuin;Tolhuin;Tecnico 6;1h 42min;27/9/2024;28/9/2024;2024
