inventario_id;cliente_id;Locacion;Ciudad;tipo_equipo;marca;modelo;plan_id;actividad;frecuencia_meses;criticidad;programado_para;programado_para_normalizada;estado;fecha_ejecucion_normalizada;fecha_ejecucion;responsable;duracion_estimada_h
EQP-0031;CLI-049;Oficina 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/12/2024;Ejecutado;jueves, 28 de noviembre de 2024;28/11/2024 00:00;R. SOTO;1
EQP-0053;CLI-044;Oficina 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 12/18-4 S;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2023;Ejecutado;domingo, 25 de junio de 2023;25/6/2023 00:00;SIN DATOS;1
EQP-0017;CLI-049;Sucursal 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/11/2023;Ejecutado;jueves, 2 de noviembre de 2023;2/11/2023 00:00;M. RUIZ;1
EQP-0096;CLI-048;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/9/2025;Ejecutado;lunes, 1 de septiembre de 2025;1/9/2025 00:00;A. TORRES;1
EQP-0067;CLI-005;Sucursal 3 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2023;Ejecutado;domingo, 26 de marzo de 2023;26/3/2023 00:00;R. SOTO;1
EQP-0013;CLI-036;Oficina 1 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2024;Ejecutado;martes, 26 de diciembre de 2023;26/12/2023;J. PÉREZ;1
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2024;Ejecutado;sábado, 5 de octubre de 2024;5/10/2024 00:00;S. LÓPEZ;1
EQP-0097;CLI-044;Sucursal 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/6/2024;Ejecutado;jueves, 30 de mayo de 2024;30/5/2024 00:00;L. GÓMEZ;1
EQP-0097;CLI-044;Sucursal 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/6/2025;Ejecutado;martes, 27 de mayo de 2025;27/5/2025 00:00;L. GÓMEZ;1
EQP-0097;CLI-044;Sucursal 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/6/2024;Ejecutado;jueves, 30 de mayo de 2024;30/5/2024 00:00;L. GÓMEZ;1
EQP-0067;CLI-005;Sucursal 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2025;Ejecutado;jueves, 27 de marzo de 2025;1/1/1900;A. TORRES;1
EQP-0013;CLI-036;Oficina 1 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2025;Ejecutado;lunes, 7 de abril de 2025;7/4/2025 00:00;R. SOTO;1
EQP-0088;CLI-044;Sucursal 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2024;Ejecutado;jueves, 7 de marzo de 2024;1/1/1900;J. PÉREZ;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/9/2023;Ejecutado;viernes, 25 de agosto de 2023;25/8/2023 00:00;M. RUIZ;1
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/8/2022;Ejecutado;martes, 26 de julio de 2022;26/7/2022 00:00;S. LÓPEZ;1
EQP-0013;CLI-036;Oficina 1 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;;Ejecutado;viernes, 30 de septiembre de 2022;30/9/2022 00:00;M. RUIZ;1
EQP-0032;CLI-026;Planta 3 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/2/2024;Ejecutado;lunes, 5 de febrero de 2024;5/2/2024 00:00;A. TORRES;1
EQP-0032;CLI-026;Planta 3 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/5/2025;Ejecutado;martes, 29 de abril de 2025;29/4/2025 00:00;J. PÉREZ;1
EQP-0017;CLI-049;Sucursal 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/8/2024;Ejecutado;jueves, 1 de agosto de 2024;1/8/2024 00:00;S. LÓPEZ;1
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2022;Ejecutado;viernes, 8 de julio de 2022;8/7/2022 00:00;L. GÓMEZ;1
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2025;Ejecutado;martes, 8 de julio de 2025;8/7/2025 00:00;J. PÉREZ;1
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2025;Ejecutado;miércoles, 1 de enero de 2025;1/1/2025 00:00;A. TORRES;1
EQP-0088;CLI-044;Sucursal 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;;Ejecutado;sábado, 25 de marzo de 2023;25/3/2023 00:00;M. RUIZ;1
EQP-0094;CLI-044;Taller 2 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2022;Ejecutado;miércoles, 30 de marzo de 2022;30/3/2022 00:00;R. SOTO;1
EQP-0094;CLI-044;Taller 2 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2025;Ejecutado;miércoles, 8 de octubre de 2025;8/10/2025 00:00;J. PÉREZ;1
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2022;Ejecutado;viernes, 7 de enero de 2022;7/1/2022 00:00;J. PÉREZ;1
EQP-0088;CLI-044;Sucursal 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2023;Ejecutado;lunes, 2 de octubre de 2023;2/10/2023 00:00;M. GÓMEZ;1
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2023;Ejecutado;lunes, 3 de julio de 2023;3/7/2023 00:00;M. GÓMEZ;1
EQP-0067;CLI-005;Sucursal 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2022;Ejecutado;;2027-13-40;J. PÉREZ;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/12/2024;Ejecutado;domingo, 8 de diciembre de 2024;8/12/2024 00:00;J. PÉREZ;1
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2025;Ejecutado;martes, 7 de octubre de 2025;7/10/2025 00:00;R. SOTO;1
EQP-0091;CLI-044;Obra 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2025;Ejecutado;miércoles, 24 de septiembre de 2025;24/9/2025 00:00;SIN DATOS;1
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2023;Ejecutado;martes, 28 de marzo de 2023;28/3/2023 00:00;L. GÓMEZ;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/6/2024;Ejecutado;jueves, 6 de junio de 2024;6/6/2024 00:00;M. RUIZ;1
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/8/2024;Ejecutado;martes, 30 de julio de 2024;30/7/2024 00:00;A. TORRES;1
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2025;Ejecutado;martes, 8 de julio de 2025;8/7/2025 00:00;R. SOTO;1
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/2/2025;Ejecutado;sábado, 1 de febrero de 2025;1/2/2025 00:00;S. LÓPEZ;1
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/2/2024;Ejecutado;jueves, 25 de enero de 2024;25/1/2024 00:00;M. GÓMEZ;1
EQP-0094;CLI-044;Taller 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2024;Ejecutado;lunes, 1 de julio de 2024;1/7/2024 00:00;L. GÓMEZ;1
EQP-0097;CLI-044;Sucursal 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/12/2023;Ejecutado;jueves, 30 de noviembre de 2023;30/11/2023;A. TORRES;1
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2025;Ejecutado;lunes, 29 de septiembre de 2025;29/9/2025 00:00;M. RUIZ;1
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2025;Ejecutado;sábado, 29 de marzo de 2025;1/1/1900;M. RUIZ;1
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/11/2023;Ejecutado;miércoles, 8 de noviembre de 2023;11/8/2023;L. GÓMEZ;1
EQP-0013;CLI-036;Oficina 1 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2023;Ejecutado;sábado, 1 de julio de 2023;1/7/2023 00:00;M. RUIZ;1
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2023;Ejecutado;miércoles, 4 de enero de 2023;4/1/2023 00:00;J. PÉREZ;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/3/2025;Ejecutado;lunes, 24 de febrero de 2025;24/2/2025 00:00;J. PÉREZ;1
EQP-0088;CLI-044;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2022;Ejecutado;martes, 4 de octubre de 2022;4/10/2022 00:00;J. PÉREZ;1
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2025;Ejecutado;miércoles, 8 de octubre de 2025;8/10/2025 00:00;J. PÉREZ;1
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2024;Ejecutado;lunes, 25 de marzo de 2024;25/3/2024 00:00;A. TORRES;1
EQP-0017;CLI-049;Sucursal 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/8/2025;Ejecutado;domingo, 27 de julio de 2025;27/7/2025 00:00;S. LÓPEZ;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/9/2025;Ejecutado;lunes, 8 de septiembre de 2025;8/9/2025 00:00;M. GÓMEZ;1
EQP-0094;CLI-044;Taller 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2022;Ejecutado;viernes, 7 de octubre de 2022;7/10/2022 00:00;L. GÓMEZ;1
EQP-0096;CLI-048;Planta 5 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/6/2025;Ejecutado;domingo, 25 de mayo de 2025;25/5/2025 00:00;M. RUIZ;1
EQP-0013;CLI-036;Oficina 1 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;;Ejecutado;lunes, 4 de abril de 2022;4/4/2022 00:00;S. LÓPEZ;1
EQP-0013;CLI-036;Oficina 1 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2022;Ejecutado;lunes, 4 de julio de 2022;4/7/2022 00:00;M. GÓMEZ;1
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2025;Ejecutado;;2027-13-40;A. TORRES;1
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2024;Ejecutado;lunes, 8 de abril de 2024;8/4/2024 00:00;S. LÓPEZ;1
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2024;Ejecutado;miércoles, 3 de abril de 2024;3/4/2024 00:00;J. PÉREZ;1
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/11/2022;Ejecutado;viernes, 4 de noviembre de 2022;4/11/2022;M. GÓMEZ;1
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2023;Ejecutado;domingo, 26 de marzo de 2023;26/3/2023 00:00;R. SOTO;1
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/5/2024;Ejecutado;domingo, 5 de mayo de 2024;5/5/2024 00:00;J. PÉREZ;1
EQP-0097;CLI-044;Sucursal 5 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/3/2025;Ejecutado;domingo, 23 de febrero de 2025;23/2/2025 00:00;R. SOTO;1
EQP-0094;CLI-044;Taller 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2023;Ejecutado;martes, 27 de diciembre de 2022;27/12/2022 00:00;M. RUIZ;1
EQP-0013;CLI-036;Oficina 1 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;;Ejecutado;sábado, 4 de octubre de 2025;4/10/2025 00:00;R. SOTO;1
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2024;Ejecutado;miércoles, 3 de enero de 2024;3/1/2024 00:00;A. TORRES;1
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/11/2024;Ejecutado;sábado, 26 de octubre de 2024;26/10/2024 00:00;M. RUIZ;1
EQP-0067;CLI-005;Sucursal 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2025;Ejecutado;jueves, 27 de marzo de 2025;27/3/2025 00:00;SIN DATOS;1
EQP-0094;CLI-044;Taller 2 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2024;Ejecutado;lunes, 7 de octubre de 2024;7/10/2024;M. GÓMEZ;1
EQP-0008;CLI-023;Sucursal 4 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2025;Ejecutado;martes, 7 de octubre de 2025;7/10/2025 00:00;M. GÓMEZ;1
EQP-0067;CLI-005;Sucursal 3 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2024;Ejecutado;sábado, 6 de julio de 2024;6/7/2024 00:00;R. SOTO;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/3/2024;Ejecutado;lunes, 26 de febrero de 2024;1/1/1900;L. GÓMEZ;1
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/8/2023;Ejecutado;viernes, 4 de agosto de 2023;4/8/2023 00:00;M. RUIZ;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/3/2025;Ejecutado;lunes, 24 de febrero de 2025;1/1/1900;J. PÉREZ;1
EQP-0032;CLI-026;Planta 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;;Ejecutado;miércoles, 27 de abril de 2022;27/4/2022 00:00;A. TORRES;1
EQP-0046;CLI-039;Depósito 3 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/8/2022;Ejecutado;martes, 26 de julio de 2022;26/7/2022;S. LÓPEZ;1
EQP-0017;CLI-049;Sucursal 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/5/2024;Ejecutado;viernes, 26 de abril de 2024;26/4/2024 00:00;A. TORRES;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/12/2024;Ejecutado;lunes, 24 de febrero de 2025;1/1/1900;J. PÉREZ;1
EQP-0024;CLI-036;Planta 5 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/12/2023;Ejecutado;viernes, 24 de noviembre de 2023;11-24-2023;L. GÓMEZ;1
EQP-0088;CLI-044;Sucursal 4 - Tolhuin; Tolhuin;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/10/2025;Ejecutado;jueves, 10 de julio de 2025;10/7/2025 00:00;SIN DATOS;1
EQP-0097;CLI-044;Sucursal 5 - Río Grande; Río Grande;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/9/2024;Ejecutado;martes, 27 de agosto de 2024;27/8/2024 00:00;S. LÓPEZ;1
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/1/2022;Ejecutado;martes, 4 de enero de 2022;4/1/2022 00:00;L. GÓMEZ;1
EQP-0039;CLI-044;Planta 2 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/4/2025;Ejecutado;lunes, 29 de septiembre de 2025;1/1/1900;SIN DATOS;1
EQP-0088;CLI-044;Sucursal 4 - Ushuaia; Ushuaia;Hidrolavadora;Karcher;HDS 9/18-4 M;KH-003;REVISIÓN DEL SISTEMA DE SEGURIDAD Y VÁLVULA DE REBOSE;3;Alta;;1/7/2022;Ejecutado;viernes, 1 de julio de 2022;1/7/2022 00:00;A. TORRES;1
EQP-0030;CLI-036;Taller 4 - Tolhuin; Tolhuin;Motor;Cummins;QSB 6.7;CU-007;VERIFICACIÓN DE BATERÍA Y ALTERNADOR;3;Media;;1/6/2025;Ejecutado;miércoles, 4 de junio de 2025;4/6/2025 00:00;M. RUIZ;5
